Unnamed: 0,subj1,subj2,expected-consistency,observed-consistency,cohens-kappa,condition
796,age2-,age3-,0.54,0.6,0.13043478260869554,7-9 vs. 10-12
797,age2-,age3-,0.528,0.72,0.40677966101694907,7-9 vs. 10-12
798,age2-,age2-,0.5033333333333334,0.8166666666666667,0.6308724832214764,7-9 vs. 7-9
799,age2-,age2-,0.4955555555555555,0.7333333333333333,0.4713656387665198,7-9 vs. 7-9
800,age2-,age3-,0.5024,0.8,0.5980707395498394,7-9 vs. 10-12
801,age2-,age5-,0.496875,0.6875,0.3788819875776398,7-9 vs. Adults
802,age2-,age5-,0.50125,0.75,0.4987468671679198,7-9 vs. Adults
803,age2-,age5-,0.4975,0.725,0.4527363184079602,7-9 vs. Adults
836,age2-,vgg19-,0.52125,0.5,-0.044386422976501284,7-9 vs. DNNs
837,age2-,BiTM_resnetv2_152x2-,0.495625,0.7625,0.5291201982651796,7-9 vs. DNNs
844,age2-,ResNeXt101_32x16d_swsl-,0.50125,0.65,0.2982456140350878,7-9 vs. DNNs
849,age2-,resnext101_32x8d-,0.52125,0.5,-0.044386422976501284,7-9 vs. DNNs
852,age2-,swag_regnety_128gf_in1k-,0.486875,0.6125,0.2448233861144947,7-9 vs. DNNs
857,age3-,age3-,0.512,0.72,0.4262295081967212,10-12 vs. 10-12
858,age3-,age1-,0.5733333333333334,0.6666666666666666,0.21874999999999986,4-6 vs. 10-12
859,age3-,age4-,0.5096,0.78,0.5513866231647635,10-12 vs. 13-15
860,age3-,age4-,0.5,0.85,0.7,10-12 vs. 13-15
861,age3-,age4-,0.4879012345679013,0.7111111111111111,0.4358727097396336,10-12 vs. 13-15
862,age3-,age4-,0.5,0.6,0.2,10-12 vs. 13-15
863,age3-,age3-,0.5,0.775,0.55,10-12 vs. 10-12
864,age3-,age3-,0.5075,0.725,0.4416243654822335,10-12 vs. 10-12
865,age3-,age1-,0.5,0.7666666666666667,0.5333333333333334,4-6 vs. 10-12
866,age3-,age1-,0.5,0.6,0.2,4-6 vs. 10-12
867,age3-,age3-,0.5,0.85,0.7,10-12 vs. 10-12
868,age3-,age3-,0.51125,0.75,0.4884910485933504,10-12 vs. 10-12
869,age3-,age3-,0.515,0.9,0.7938144329896908,10-12 vs. 10-12
870,age3-,age3-,0.5,0.65,0.30000000000000004,10-12 vs. 10-12
871,age3-,age3-,0.5,0.6666666666666666,0.3333333333333333,10-12 vs. 10-12
872,age3-,age2-,0.5096,0.74,0.4698205546492658,7-9 vs. 10-12
873,age3-,age2-,0.5,0.6333333333333333,0.2666666666666666,7-9 vs. 10-12
874,age3-,age5-,0.4976,0.56,0.12420382165605097,10-12 vs. Adults
875,age3-,age5-,0.5144,0.66,0.2998352553542011,10-12 vs. Adults
876,age3-,age5-,0.4976,0.72,0.4426751592356687,10-12 vs. Adults
909,age3-,vgg19-,0.5552,0.56,0.01079136690647488,10-12 vs. DNNs
910,age3-,BiTM_resnetv2_152x2-,0.4928,0.68,0.3690851735015774,10-12 vs. DNNs
917,age3-,ResNeXt101_32x16d_swsl-,0.5048,0.54,0.07108239095315026,10-12 vs. DNNs
922,age3-,resnext101_32x8d-,0.5504000000000001,0.48,-0.15658362989323876,10-12 vs. DNNs
925,age3-,swag_regnety_128gf_in1k-,0.4592,0.52,0.11242603550295864,10-12 vs. DNNs
930,age3-,age1-,0.5488888888888889,0.7,0.334975369458128,4-6 vs. 10-12
931,age3-,age4-,0.5111111111111111,0.85,0.6931818181818181,10-12 vs. 13-15
932,age3-,age4-,0.5,0.95,0.8999999999999999,10-12 vs. 13-15
933,age3-,age4-,0.4849586776859505,0.7818181818181819,0.5763799743260589,10-12 vs. 13-15
934,age3-,age4-,0.4966666666666667,0.7833333333333333,0.5695364238410595,10-12 vs. 13-15
935,age3-,age3-,0.4938271604938271,0.8444444444444444,0.6926829268292684,10-12 vs. 10-12
936,age3-,age3-,0.5051851851851852,0.7777777777777778,0.5508982035928144,10-12 vs. 10-12
937,age3-,age1-,0.5444444444444445,0.7666666666666667,0.4878048780487805,4-6 vs. 10-12
938,age3-,age1-,0.56,0.8,0.5454545454545455,4-6 vs. 10-12
939,age3-,age3-,0.5,0.85,0.7,10-12 vs. 10-12
940,age3-,age3-,0.51125,0.8,0.5907928388746804,10-12 vs. 10-12
941,age3-,age3-,0.5050000000000001,0.8,0.5959595959595959,10-12 vs. 10-12
942,age3-,age3-,0.51,0.75,0.4897959183673469,10-12 vs. 10-12
943,age3-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 10-12
944,age3-,age3-,0.52,0.52,0.0,10-12 vs. 10-12
945,age3-,age3-,0.54,0.8,0.5652173913043479,10-12 vs. 10-12
946,age3-,age3-,0.5056,0.8,0.5954692556634305,10-12 vs. 10-12
947,age3-,age2-,0.5055555555555555,0.7833333333333333,0.5617977528089888,7-9 vs. 10-12
948,age3-,age2-,0.4955555555555555,0.7333333333333333,0.4713656387665198,7-9 vs. 10-12
949,age3-,age3-,0.5072000000000001,0.84,0.6753246753246752,10-12 vs. 10-12
950,age3-,age5-,0.4953125,0.8,0.6037151702786379,10-12 vs. Adults
951,age3-,age5-,0.501875,0.7125,0.4228356336260979,10-12 vs. Adults
952,age3-,age5-,0.49625,0.8375,0.6774193548387097,10-12 vs. Adults
985,age3-,vgg19-,0.531875,0.5375,0.012016021361815735,10-12 vs. DNNs
986,age3-,BiTM_resnetv2_152x2-,0.4934375,0.725,0.4571252313386798,10-12 vs. DNNs
993,age3-,ResNeXt101_32x16d_swsl-,0.501875,0.6625,0.3224592220828105,10-12 vs. DNNs
998,age3-,resnext101_32x8d-,0.531875,0.5125,-0.041388518024032116,10-12 vs. DNNs
1001,age3-,swag_regnety_128gf_in1k-,0.4803125,0.6,0.23030667468430535,10-12 vs. DNNs
1006,age1-,age4-,0.5977777777777777,0.6333333333333333,0.08839779005524863,4-6 vs. 13-15
1007,age1-,age4-,0.5,0.6,0.2,4-6 vs. 13-15
1008,age1-,age4-,0.4511111111111111,0.5666666666666667,0.21052631578947364,4-6 vs. 13-15
1009,age1-,age3-,0.5244444444444445,0.6666666666666666,0.29906542056074753,4-6 vs. 10-12
1010,age1-,age3-,0.5488888888888889,0.7,0.334975369458128,4-6 vs. 10-12
1011,age1-,age3-,0.5,0.6,0.2,4-6 vs. 10-12
1012,age1-,age3-,0.5733333333333334,0.7333333333333333,0.37499999999999983,4-6 vs. 10-12
1013,age1-,age3-,0.54,0.65,0.2391304347826087,4-6 vs. 10-12
1014,age1-,age2-,0.4755555555555556,0.6,0.23728813559322026,4-6 vs. 7-9
1015,age1-,age5-,0.4511111111111111,0.5666666666666667,0.21052631578947364,4-6 vs. Adults
1016,age1-,age5-,0.5977777777777777,0.7,0.2541436464088397,4-6 vs. Adults
1017,age1-,age5-,0.5,0.6333333333333333,0.2666666666666666,4-6 vs. Adults
1050,age1-,vgg19-,0.8177777777777777,0.8666666666666667,0.2682926829268297,4-6 vs. DNNs
1051,age1-,BiTM_resnetv2_152x2-,0.4755555555555556,0.5333333333333333,0.11016949152542367,4-6 vs. DNNs
1058,age1-,ResNeXt101_32x16d_swsl-,0.5244444444444445,0.6,0.15887850467289708,4-6 vs. DNNs
1063,age1-,resnext101_32x8d-,0.8177777777777777,0.8,-0.09756097560975548,4-6 vs. DNNs
1066,age1-,swag_regnety_128gf_in1k-,0.20666666666666667,0.2333333333333333,0.03361344537815126,4-6 vs. DNNs
1071,age4-,age4-,0.5,0.85,0.7,13-15 vs. 13-15
1072,age4-,age4-,0.4763636363636364,0.7818181818181819,0.5833333333333334,13-15 vs. 13-15
1073,age4-,age4-,0.5,0.775,0.55,13-15 vs. 13-15
1074,age4-,age3-,0.491358024691358,0.8666666666666667,0.7378640776699029,10-12 vs. 13-15
1075,age4-,age3-,0.5066666666666667,0.8,0.5945945945945946,10-12 vs. 13-15
1076,age4-,age1-,0.5111111111111111,0.7333333333333333,0.4545454545454545,4-6 vs. 13-15
1077,age4-,age1-,0.53,0.65,0.2553191489361702,4-6 vs. 13-15
1078,age4-,age3-,0.5,0.85,0.7,10-12 vs. 13-15
1079,age4-,age3-,0.515,0.725,0.4329896907216495,10-12 vs. 13-15
1080,age4-,age3-,0.515,0.8,0.5876288659793816,10-12 vs. 13-15
1081,age4-,age3-,0.5050000000000001,0.7,0.3939393939393937,10-12 vs. 13-15
1082,age4-,age3-,0.5,0.8333333333333334,0.6666666666666667,10-12 vs. 13-15
1083,age4-,age3-,0.5,0.75,0.5,10-12 vs. 13-15
1084,age4-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 13-15
1085,age4-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 13-15
1086,age4-,age2-,0.5044444444444445,0.7666666666666667,0.5291479820627804,7-9 vs. 13-15
1087,age4-,age2-,0.4975,0.725,0.4527363184079602,7-9 vs. 13-15
1088,age4-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 13-15
1089,age4-,age5-,0.4977777777777778,0.75,0.502212389380531,13-15 vs. Adults
1090,age4-,age5-,0.5088888888888888,0.7333333333333333,0.4570135746606334,13-15 vs. Adults
1091,age4-,age5-,0.4955555555555555,0.8,0.60352422907489,13-15 vs. Adults
1124,age4-,vgg19-,0.5577777777777777,0.5666666666666667,0.02010050251256294,13-15 vs. DNNs
1125,age4-,BiTM_resnetv2_152x2-,0.4911111111111111,0.7666666666666667,0.5414847161572053,13-15 vs. DNNs
1132,age4-,ResNeXt101_32x16d_swsl-,0.5044444444444445,0.7,0.39461883408071735,13-15 vs. DNNs
1137,age4-,resnext101_32x8d-,0.5577777777777777,0.5,-0.1306532663316581,13-15 vs. DNNs
1140,age4-,swag_regnety_128gf_in1k-,0.46,0.5333333333333333,0.13580246913580252,13-15 vs. DNNs
1145,age4-,age4-,0.5,0.9,0.8,13-15 vs. 13-15
1146,age4-,age3-,0.5,0.9,0.8,10-12 vs. 13-15
1147,age4-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 13-15
1148,age4-,age3-,0.5,0.9,0.8,10-12 vs. 13-15
1149,age4-,age3-,0.5,0.85,0.7,10-12 vs. 13-15
1150,age4-,age3-,0.5,0.85,0.7,10-12 vs. 13-15
1151,age4-,age2-,0.5,0.9,0.8,7-9 vs. 13-15
1152,age4-,age5-,0.5,0.75,0.5,13-15 vs. Adults
1153,age4-,age5-,0.5,0.8,0.6000000000000001,13-15 vs. Adults
1154,age4-,age5-,0.5,0.85,0.7,13-15 vs. Adults
1187,age4-,vgg19-,0.5,0.5,0.0,13-15 vs. DNNs
1188,age4-,BiTM_resnetv2_152x2-,0.5,0.75,0.5,13-15 vs. DNNs
1195,age4-,ResNeXt101_32x16d_swsl-,0.5,0.75,0.5,13-15 vs. DNNs
1200,age4-,resnext101_32x8d-,0.5,0.4,-0.2,13-15 vs. DNNs
1203,age4-,swag_regnety_128gf_in1k-,0.5,0.55,0.10000000000000007,13-15 vs. DNNs
1208,age4-,age4-,0.4946938775510203,0.7428571428571429,0.4911147011308563,13-15 vs. 13-15
1209,age4-,age3-,0.5135802469135803,0.8,0.5888324873096448,10-12 vs. 13-15
1210,age4-,age3-,0.4918518518518519,0.7111111111111111,0.4314868804664723,10-12 vs. 13-15
1211,age4-,age1-,0.4496,0.6,0.2732558139534884,4-6 vs. 13-15
1212,age4-,age1-,0.38,0.5,0.1935483870967742,4-6 vs. 13-15
1213,age4-,age3-,0.5,0.9,0.8,10-12 vs. 13-15
1214,age4-,age3-,0.485,0.675,0.3689320388349516,10-12 vs. 13-15
1215,age4-,age3-,0.5,0.85,0.7,10-12 vs. 13-15
1216,age4-,age3-,0.48,0.65,0.3269230769230769,10-12 vs. 13-15
1217,age4-,age3-,0.5056,0.72,0.4336569579288025,10-12 vs. 13-15
1218,age4-,age2-,0.4935537190082645,0.8181818181818182,0.6409921671018277,7-9 vs. 13-15
1219,age4-,age2-,0.5265306122448979,0.8285714285714286,0.6379310344827588,7-9 vs. 13-15
1220,age4-,age5-,0.5064462809917355,0.7272727272727273,0.4474212993971869,13-15 vs. Adults
1221,age4-,age5-,0.4892561983471074,0.7272727272727273,0.4660194174757282,13-15 vs. Adults
1222,age4-,age5-,0.5064462809917355,0.7636363636363637,0.5210984594775621,13-15 vs. Adults
1255,age4-,vgg19-,0.3990082644628099,0.41818181818181815,0.03190319031903188,13-15 vs. DNNs
1256,age4-,BiTM_resnetv2_152x2-,0.5150413223140495,0.7272727272727273,0.4376278118609408,13-15 vs. DNNs
1263,age4-,ResNeXt101_32x16d_swsl-,0.4892561983471074,0.7272727272727273,0.4660194174757282,13-15 vs. DNNs
1268,age4-,resnext101_32x8d-,0.3990082644628099,0.3090909090909091,-0.1496149614961496,13-15 vs. DNNs
1271,age4-,swag_regnety_128gf_in1k-,0.5709090909090909,0.7090909090909091,0.3220338983050848,13-15 vs. DNNs
1276,age4-,age3-,0.5072,0.68,0.3506493506493508,10-12 vs. 13-15
1277,age4-,age3-,0.4992,0.72,0.4408945686900958,10-12 vs. 13-15
1278,age4-,age1-,0.5,0.5666666666666667,0.1333333333333333,4-6 vs. 13-15
1279,age4-,age1-,0.5,0.6,0.2,4-6 vs. 13-15
1280,age4-,age3-,0.5,0.5,0.0,10-12 vs. 13-15
1281,age4-,age3-,0.5,0.55,0.10000000000000007,10-12 vs. 13-15
1282,age4-,age3-,0.5,0.6666666666666666,0.3333333333333333,10-12 vs. 13-15
1283,age4-,age3-,0.496,0.48,-0.03174603174603177,10-12 vs. 13-15
1284,age4-,age3-,0.5,0.6,0.2,10-12 vs. 13-15
1285,age4-,age3-,0.4944,0.76,0.5253164556962026,10-12 vs. 13-15
1286,age4-,age2-,0.5,0.7,0.3999999999999999,7-9 vs. 13-15
1287,age4-,age2-,0.5066666666666667,0.8166666666666667,0.6283783783783783,7-9 vs. 13-15
1288,age4-,age3-,0.4976,0.76,0.5222929936305732,10-12 vs. 13-15
1289,age4-,age5-,0.5066666666666667,0.75,0.4932432432432432,13-15 vs. Adults
1290,age4-,age5-,0.5,0.6833333333333333,0.3666666666666667,13-15 vs. Adults
1291,age4-,age5-,0.5083333333333333,0.8,0.5932203389830509,13-15 vs. Adults
1324,age4-,vgg19-,0.4566666666666666,0.45,-0.012269938650306723,13-15 vs. DNNs
1325,age4-,BiTM_resnetv2_152x2-,0.51,0.75,0.4897959183673469,13-15 vs. DNNs
1332,age4-,ResNeXt101_32x16d_swsl-,0.495,0.6333333333333333,0.27392739273927386,13-15 vs. DNNs
1337,age4-,resnext101_32x8d-,0.4566666666666666,0.4166666666666667,-0.07361963190184045,13-15 vs. DNNs
1340,age4-,swag_regnety_128gf_in1k-,0.5233333333333333,0.6833333333333333,0.3356643356643357,13-15 vs. DNNs
1345,age3-,age3-,0.5,0.85,0.7,10-12 vs. 10-12
1346,age3-,age1-,0.47,0.65,0.33962264150943405,4-6 vs. 10-12
1347,age3-,age1-,0.4400000000000001,0.6,0.2857142857142856,4-6 vs. 10-12
1348,age3-,age3-,0.5,0.9,0.8,10-12 vs. 10-12
1349,age3-,age3-,0.5,0.775,0.55,10-12 vs. 10-12
1350,age3-,age3-,0.51,0.85,0.6938775510204082,10-12 vs. 10-12
1351,age3-,age3-,0.4900000000000001,0.75,0.5098039215686273,10-12 vs. 10-12
1352,age3-,age3-,0.52,1.0,1.0,10-12 vs. 10-12
1353,age3-,age2-,0.4962962962962964,0.7777777777777778,0.5588235294117647,7-9 vs. 10-12
1354,age3-,age2-,0.536,0.76,0.4827586206896552,7-9 vs. 10-12
1355,age3-,age5-,0.5061728395061729,0.7333333333333333,0.4599999999999999,10-12 vs. Adults
1356,age3-,age5-,0.491358024691358,0.7777777777777778,0.5631067961165048,10-12 vs. Adults
1357,age3-,age5-,0.5061728395061729,0.8222222222222222,0.6399999999999999,10-12 vs. Adults
1390,age3-,vgg19-,0.4518518518518518,0.4666666666666667,0.02702702702702707,10-12 vs. DNNs
1391,age3-,BiTM_resnetv2_152x2-,0.508641975308642,0.8444444444444444,0.6834170854271356,10-12 vs. DNNs
1398,age3-,ResNeXt101_32x16d_swsl-,0.4938271604938271,0.6666666666666666,0.3414634146341463,10-12 vs. DNNs
1403,age3-,resnext101_32x8d-,0.4518518518518518,0.37777777777777777,-0.13513513513513511,10-12 vs. DNNs
1406,age3-,swag_regnety_128gf_in1k-,0.5382716049382716,0.5777777777777777,0.08556149732620302,10-12 vs. DNNs
1411,age3-,age1-,0.5,0.55,0.10000000000000007,4-6 vs. 10-12
1412,age3-,age1-,0.5,0.6,0.2,4-6 vs. 10-12
1413,age3-,age3-,0.5,0.9,0.8,10-12 vs. 10-12
1414,age3-,age3-,0.5075,0.825,0.6446700507614213,10-12 vs. 10-12
1415,age3-,age3-,0.51,0.85,0.6938775510204082,10-12 vs. 10-12
1416,age3-,age3-,0.5,0.75,0.5,10-12 vs. 10-12
1417,age3-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 10-12
1418,age3-,age2-,0.5007407407407407,0.8,0.5994065281899111,7-9 vs. 10-12
1419,age3-,age2-,0.504,0.84,0.6774193548387096,7-9 vs. 10-12
1420,age3-,age5-,0.4977777777777778,0.8,0.6017699115044248,10-12 vs. Adults
1421,age3-,age5-,0.5066666666666667,0.8,0.5945945945945946,10-12 vs. Adults
1422,age3-,age5-,0.4992592592592593,0.7333333333333333,0.467455621301775,10-12 vs. Adults
1455,age3-,vgg19-,0.5288888888888889,0.5555555555555556,0.05660377358490579,10-12 vs. DNNs
1456,age3-,BiTM_resnetv2_152x2-,0.4977777777777778,0.7555555555555555,0.5132743362831859,10-12 vs. DNNs
1463,age3-,ResNeXt101_32x16d_swsl-,0.5051851851851852,0.6888888888888889,0.3712574850299401,10-12 vs. DNNs
1468,age3-,resnext101_32x8d-,0.5288888888888889,0.5555555555555556,0.05660377358490579,10-12 vs. DNNs
1471,age3-,swag_regnety_128gf_in1k-,0.477037037037037,0.5333333333333333,0.10764872521246456,10-12 vs. DNNs
1476,age1-,age1-,0.59,0.85,0.6341463414634146,4-6 vs. 4-6
1477,age1-,age3-,0.5,0.55,0.10000000000000007,4-6 vs. 10-12
1478,age1-,age3-,0.515,0.7,0.381443298969072,4-6 vs. 10-12
1479,age1-,age3-,0.5,0.7,0.3999999999999999,4-6 vs. 10-12
1480,age1-,age2-,0.5444444444444445,0.7666666666666667,0.4878048780487805,4-6 vs. 7-9
1481,age1-,age2-,0.4888888888888889,0.6666666666666666,0.3478260869565216,4-6 vs. 7-9
1482,age1-,age5-,0.5,0.5666666666666667,0.1333333333333333,4-6 vs. Adults
1483,age1-,age5-,0.5444444444444445,0.5666666666666667,0.04878048780487789,4-6 vs. Adults
1484,age1-,age5-,0.4777777777777778,0.7,0.42553191489361697,4-6 vs. Adults
1517,age1-,vgg19-,0.6666666666666667,0.6666666666666666,-3.33066907387547e-16,4-6 vs. DNNs
1518,age1-,BiTM_resnetv2_152x2-,0.4777777777777778,0.6333333333333333,0.29787234042553185,4-6 vs. DNNs
1525,age1-,ResNeXt101_32x16d_swsl-,0.5333333333333333,0.6666666666666666,0.28571428571428564,4-6 vs. DNNs
1530,age1-,resnext101_32x8d-,0.6444444444444446,0.6,-0.12500000000000056,4-6 vs. DNNs
1533,age1-,swag_regnety_128gf_in1k-,0.3888888888888889,0.43333333333333335,0.07272727272727274,4-6 vs. DNNs
1538,age1-,age3-,0.5,0.6,0.2,4-6 vs. 10-12
1539,age1-,age3-,0.53,0.65,0.2553191489361702,4-6 vs. 10-12
1540,age1-,age3-,0.4400000000000001,0.6,0.2857142857142856,4-6 vs. 10-12
1541,age1-,age2-,0.56,0.7,0.31818181818181795,4-6 vs. 7-9
1542,age1-,age2-,0.4400000000000001,0.6,0.2857142857142856,4-6 vs. 7-9
1543,age1-,age5-,0.47,0.55,0.15094339622641526,4-6 vs. Adults
1544,age1-,age5-,0.59,0.65,0.14634146341463428,4-6 vs. Adults
1545,age1-,age5-,0.4400000000000001,0.6,0.2857142857142856,4-6 vs. Adults
1578,age1-,vgg19-,0.8,0.8,0.0,4-6 vs. DNNs
1579,age1-,BiTM_resnetv2_152x2-,0.47,0.55,0.15094339622641526,4-6 vs. DNNs
1586,age1-,ResNeXt101_32x16d_swsl-,0.6199999999999999,0.7,0.2105263157894738,4-6 vs. DNNs
1591,age1-,resnext101_32x8d-,0.77,0.75,-0.08695652173913053,4-6 vs. DNNs
1594,age1-,swag_regnety_128gf_in1k-,0.26,0.2,-0.08108108108108109,4-6 vs. DNNs
1599,age3-,age3-,0.5,0.75,0.5,10-12 vs. 10-12
1600,age3-,age3-,0.5,0.95,0.8999999999999999,10-12 vs. 10-12
1601,age3-,age2-,0.5,1.0,1.0,7-9 vs. 10-12
1602,age3-,age5-,0.5,0.75,0.5,10-12 vs. Adults
1603,age3-,age5-,0.5,0.8,0.6000000000000001,10-12 vs. Adults
1604,age3-,age5-,0.5,0.75,0.5,10-12 vs. Adults
1637,age3-,vgg19-,0.5,0.5,0.0,10-12 vs. DNNs
1638,age3-,BiTM_resnetv2_152x2-,0.5,0.85,0.7,10-12 vs. DNNs
1645,age3-,ResNeXt101_32x16d_swsl-,0.5,0.85,0.7,10-12 vs. DNNs
1650,age3-,resnext101_32x8d-,0.5,0.5,0.0,10-12 vs. DNNs
1653,age3-,swag_regnety_128gf_in1k-,0.5,0.65,0.30000000000000004,10-12 vs. DNNs
1658,age3-,age3-,0.515,0.8,0.5876288659793816,10-12 vs. 10-12
1659,age3-,age3-,0.5,0.75,0.5,10-12 vs. 10-12
1660,age3-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 10-12
1661,age3-,age2-,0.5075,0.775,0.5431472081218275,7-9 vs. 10-12
1662,age3-,age2-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
1663,age3-,age5-,0.4925,0.725,0.4581280788177339,10-12 vs. Adults
1664,age3-,age5-,0.51875,0.8,0.5844155844155845,10-12 vs. Adults
1665,age3-,age5-,0.49625,0.75,0.5037220843672456,10-12 vs. Adults
1698,age3-,vgg19-,0.5674999999999999,0.575,0.017341040462427886,10-12 vs. DNNs
1699,age3-,BiTM_resnetv2_152x2-,0.4925,0.725,0.4581280788177339,10-12 vs. DNNs
1706,age3-,ResNeXt101_32x16d_swsl-,0.51125,0.55,0.07928388746803082,10-12 vs. DNNs
1711,age3-,resnext101_32x8d-,0.56375,0.55,-0.031518624641833644,10-12 vs. DNNs
1714,age3-,swag_regnety_128gf_in1k-,0.44375,0.4,-0.07865168539325834,10-12 vs. DNNs
1719,age3-,age2-,0.5,0.95,0.8999999999999999,7-9 vs. 10-12
1720,age3-,age5-,0.495,0.7,0.40594059405940586,10-12 vs. Adults
1721,age3-,age5-,0.51,0.85,0.6938775510204082,10-12 vs. Adults
1722,age3-,age5-,0.5050000000000001,0.8,0.5959595959595959,10-12 vs. Adults
1755,age3-,vgg19-,0.54,0.55,0.021739130434782632,10-12 vs. DNNs
1756,age3-,BiTM_resnetv2_152x2-,0.495,0.8,0.603960396039604,10-12 vs. DNNs
1763,age3-,ResNeXt101_32x16d_swsl-,0.495,0.8,0.603960396039604,10-12 vs. DNNs
1768,age3-,resnext101_32x8d-,0.54,0.55,0.021739130434782632,10-12 vs. DNNs
1771,age3-,swag_regnety_128gf_in1k-,0.465,0.6,0.2523364485981308,10-12 vs. DNNs
1776,age3-,age3-,0.4900000000000001,0.75,0.5098039215686273,10-12 vs. 10-12
1777,age3-,age2-,0.51,0.65,0.2857142857142857,7-9 vs. 10-12
1778,age3-,age2-,0.4900000000000001,0.75,0.5098039215686273,7-9 vs. 10-12
1779,age3-,age5-,0.495,0.8,0.603960396039604,10-12 vs. Adults
1780,age3-,age5-,0.515,0.6,0.17525773195876282,10-12 vs. Adults
1781,age3-,age5-,0.4900000000000001,0.75,0.5098039215686273,10-12 vs. Adults
1814,age3-,vgg19-,0.55,0.55,0.0,10-12 vs. DNNs
1815,age3-,BiTM_resnetv2_152x2-,0.495,0.7,0.40594059405940586,10-12 vs. DNNs
1822,age3-,ResNeXt101_32x16d_swsl-,0.52,0.45,-0.14583333333333334,10-12 vs. DNNs
1827,age3-,resnext101_32x8d-,0.5449999999999999,0.5,-0.09890109890109873,10-12 vs. DNNs
1830,age3-,swag_regnety_128gf_in1k-,0.46,0.45,-0.01851851851851853,10-12 vs. DNNs
1835,age3-,age2-,0.5,0.7333333333333333,0.4666666666666666,7-9 vs. 10-12
1836,age3-,age2-,0.5,0.7666666666666667,0.5333333333333334,7-9 vs. 10-12
1837,age3-,age5-,0.5,0.8,0.6000000000000001,10-12 vs. Adults
1838,age3-,age5-,0.5,0.6666666666666666,0.3333333333333333,10-12 vs. Adults
1839,age3-,age5-,0.5,0.8666666666666667,0.7333333333333334,10-12 vs. Adults
1872,age3-,vgg19-,0.5,0.5,0.0,10-12 vs. DNNs
1873,age3-,BiTM_resnetv2_152x2-,0.5,0.7333333333333333,0.4666666666666666,10-12 vs. DNNs
1880,age3-,ResNeXt101_32x16d_swsl-,0.5,0.5666666666666667,0.1333333333333333,10-12 vs. DNNs
1885,age3-,resnext101_32x8d-,0.5,0.43333333333333335,-0.1333333333333333,10-12 vs. DNNs
1888,age3-,swag_regnety_128gf_in1k-,0.5,0.6,0.2,10-12 vs. DNNs
1893,age3-,age3-,0.52,0.55,0.06250000000000007,10-12 vs. 10-12
1894,age3-,age3-,0.52,0.45,-0.14583333333333334,10-12 vs. 10-12
1895,age3-,age2-,0.5,0.55,0.10000000000000007,7-9 vs. 10-12
1896,age3-,age2-,0.496,0.48,-0.03174603174603177,7-9 vs. 10-12
1897,age3-,age3-,0.51,0.55,0.08163265306122458,10-12 vs. 10-12
1898,age3-,age5-,0.488,0.52,0.06250000000000007,10-12 vs. Adults
1899,age3-,age5-,0.488,0.68,0.3750000000000001,10-12 vs. Adults
1900,age3-,age5-,0.488,0.6,0.21875,10-12 vs. Adults
1933,age3-,vgg19-,0.5760000000000001,0.64,0.15094339622641498,10-12 vs. DNNs
1934,age3-,BiTM_resnetv2_152x2-,0.48,0.56,0.15384615384615394,10-12 vs. DNNs
1941,age3-,ResNeXt101_32x16d_swsl-,0.496,0.56,0.1269841269841271,10-12 vs. DNNs
1946,age3-,resnext101_32x8d-,0.5920000000000001,0.64,0.11764705882352952,10-12 vs. DNNs
1949,age3-,swag_regnety_128gf_in1k-,0.47200000000000003,0.44,-0.06060606060606055,10-12 vs. DNNs
1954,age3-,age3-,0.58,0.8,0.523809523809524,10-12 vs. 10-12
1955,age3-,age2-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
1956,age3-,age2-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
1957,age3-,age3-,0.54,0.7,0.3478260869565216,10-12 vs. 10-12
1958,age3-,age5-,0.52,0.75,0.4791666666666666,10-12 vs. Adults
1959,age3-,age5-,0.48,0.55,0.13461538461538472,10-12 vs. Adults
1960,age3-,age5-,0.48,0.65,0.326923076923077,10-12 vs. Adults
1993,age3-,vgg19-,0.66,0.7,0.1176470588235292,10-12 vs. DNNs
1994,age3-,BiTM_resnetv2_152x2-,0.46,0.6,0.25925925925925924,10-12 vs. DNNs
2001,age3-,ResNeXt101_32x16d_swsl-,0.48,0.55,0.13461538461538472,10-12 vs. DNNs
2006,age3-,resnext101_32x8d-,0.6799999999999999,0.65,-0.09374999999999972,10-12 vs. DNNs
2009,age3-,swag_regnety_128gf_in1k-,0.44,0.55,0.1964285714285716,10-12 vs. DNNs
2014,age3-,age2-,0.5,0.8,0.6000000000000001,7-9 vs. 10-12
2015,age3-,age2-,0.4944,0.84,0.6835443037974683,7-9 vs. 10-12
2016,age3-,age3-,0.54,0.8,0.5652173913043479,10-12 vs. 10-12
2017,age3-,age5-,0.4944,0.76,0.5253164556962026,10-12 vs. Adults
2018,age3-,age5-,0.4944,0.6,0.20886075949367086,10-12 vs. Adults
