Unnamed: 0,subj1,subj2,expected-consistency,observed-consistency,cohens-kappa,condition
794,age2-,age3-,0.6422222222222222,0.8666666666666667,0.6273291925465839,7-9 vs. 10-12
795,age2-,age3-,0.5792,0.8,0.5247148288973384,7-9 vs. 10-12
796,age2-,age3-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
797,age2-,age3-,0.5504,0.8,0.5551601423487545,7-9 vs. 10-12
798,age2-,age2-,0.5833333333333334,0.7833333333333333,0.4799999999999999,7-9 vs. 7-9
799,age2-,age2-,0.6011111111111112,0.7833333333333333,0.4568245125348189,7-9 vs. 7-9
800,age2-,age3-,0.512,0.64,0.26229508196721313,7-9 vs. 10-12
801,age2-,age5-,0.585,0.7625,0.4277108433734939,7-9 vs. Adults
802,age2-,age5-,0.575,0.7125,0.323529411764706,7-9 vs. Adults
803,age2-,age5-,0.5999999999999999,0.8,0.5000000000000002,7-9 vs. Adults
836,age2-,vgg19-,0.3250000000000001,0.2875,-0.055555555555555684,7-9 vs. DNNs
837,age2-,BiTM_resnetv2_152x2-,0.6149999999999999,0.6625,0.1233766233766236,7-9 vs. DNNs
844,age2-,ResNeXt101_32x16d_swsl-,0.585,0.6375,0.1265060240963855,7-9 vs. DNNs
849,age2-,resnext101_32x8d-,0.415,0.4375,0.0384615384615384,7-9 vs. DNNs
852,age2-,swag_regnety_128gf_in1k-,0.6849999999999999,0.7125,0.08730158730158752,7-9 vs. DNNs
857,age3-,age3-,0.58,0.72,0.3333333333333333,10-12 vs. 10-12
858,age3-,age1-,0.44666666666666666,0.6,0.2771084337349397,4-6 vs. 10-12
859,age3-,age4-,0.6039999999999999,0.78,0.4444444444444447,10-12 vs. 13-15
860,age3-,age4-,0.54,0.7,0.3478260869565216,10-12 vs. 13-15
861,age3-,age4-,0.6148148148148147,0.8222222222222222,0.5384615384615385,10-12 vs. 13-15
862,age3-,age4-,0.6199999999999999,0.7666666666666667,0.3859649122807021,10-12 vs. 13-15
863,age3-,age3-,0.5875000000000001,0.725,0.33333333333333304,10-12 vs. 10-12
864,age3-,age3-,0.5875000000000001,0.725,0.33333333333333304,10-12 vs. 10-12
865,age3-,age1-,0.5533333333333333,0.8,0.5522388059701493,4-6 vs. 10-12
866,age3-,age1-,0.5,0.75,0.5,4-6 vs. 10-12
867,age3-,age3-,0.54,0.8,0.5652173913043479,10-12 vs. 10-12
868,age3-,age3-,0.5525,0.775,0.4972067039106146,10-12 vs. 10-12
869,age3-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 10-12
870,age3-,age3-,0.53,0.75,0.4680851063829787,10-12 vs. 10-12
871,age3-,age3-,0.6066666666666666,0.8,0.4915254237288138,10-12 vs. 10-12
872,age3-,age2-,0.628,0.84,0.5698924731182795,7-9 vs. 10-12
873,age3-,age2-,0.6066666666666666,0.8666666666666667,0.6610169491525425,7-9 vs. 10-12
874,age3-,age5-,0.5960000000000001,0.76,0.40594059405940586,10-12 vs. Adults
875,age3-,age5-,0.5880000000000001,0.74,0.3689320388349513,10-12 vs. Adults
876,age3-,age5-,0.6119999999999999,0.76,0.3814432989690724,10-12 vs. Adults
909,age3-,vgg19-,0.3320000000000001,0.34,0.011976047904191545,10-12 vs. DNNs
910,age3-,BiTM_resnetv2_152x2-,0.6199999999999999,0.7,0.2105263157894738,10-12 vs. DNNs
917,age3-,ResNeXt101_32x16d_swsl-,0.6039999999999999,0.74,0.34343434343434365,10-12 vs. DNNs
922,age3-,resnext101_32x8d-,0.38799999999999996,0.36,-0.045751633986928136,10-12 vs. DNNs
925,age3-,swag_regnety_128gf_in1k-,0.6759999999999999,0.72,0.13580246913580254,10-12 vs. DNNs
930,age3-,age1-,0.44666666666666666,0.6,0.2771084337349397,4-6 vs. 10-12
931,age3-,age4-,0.5777777777777777,0.7,0.2894736842105263,10-12 vs. 13-15
932,age3-,age4-,0.52,0.8,0.5833333333333334,10-12 vs. 13-15
933,age3-,age4-,0.587107438016529,0.7636363636363637,0.4275420336269015,10-12 vs. 13-15
934,age3-,age4-,0.5855555555555555,0.85,0.6380697050938338,10-12 vs. 13-15
935,age3-,age3-,0.5703703703703704,0.7777777777777778,0.4827586206896552,10-12 vs. 10-12
936,age3-,age3-,0.6192592592592593,0.7555555555555555,0.35797665369649795,10-12 vs. 10-12
937,age3-,age1-,0.5711111111111111,0.8,0.5336787564766841,4-6 vs. 10-12
938,age3-,age1-,0.5,0.65,0.30000000000000004,4-6 vs. 10-12
939,age3-,age3-,0.52,0.7,0.3749999999999999,10-12 vs. 10-12
940,age3-,age3-,0.5675,0.825,0.5953757225433525,10-12 vs. 10-12
941,age3-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 10-12
942,age3-,age3-,0.5700000000000001,0.75,0.4186046511627906,10-12 vs. 10-12
943,age3-,age3-,0.6422222222222222,0.9333333333333332,0.8136645962732919,10-12 vs. 10-12
944,age3-,age3-,0.5616,0.76,0.4525547445255475,10-12 vs. 10-12
945,age3-,age3-,0.5,0.65,0.30000000000000004,10-12 vs. 10-12
946,age3-,age3-,0.5168,0.92,0.8344370860927153,10-12 vs. 10-12
947,age3-,age2-,0.5833333333333334,0.75,0.4,7-9 vs. 10-12
948,age3-,age2-,0.5794444444444444,0.8,0.5244385733157201,7-9 vs. 10-12
949,age3-,age3-,0.504,0.68,0.35483870967741943,10-12 vs. 10-12
950,age3-,age5-,0.5690625,0.775,0.4778825235678028,10-12 vs. Adults
951,age3-,age5-,0.5609375,0.775,0.4875444839857652,10-12 vs. Adults
952,age3-,age5-,0.5812499999999999,0.7875,0.4925373134328359,10-12 vs. Adults
985,age3-,vgg19-,0.3578125,0.325,-0.05109489051094885,10-12 vs. DNNs
986,age3-,BiTM_resnetv2_152x2-,0.5934375000000001,0.65,0.13912375096079932,10-12 vs. DNNs
993,age3-,ResNeXt101_32x16d_swsl-,0.5690625,0.65,0.18781725888324874,10-12 vs. DNNs
998,age3-,resnext101_32x8d-,0.4309375,0.475,0.07742998352553533,10-12 vs. DNNs
1001,age3-,swag_regnety_128gf_in1k-,0.6503125000000001,0.675,0.07059874888293112,10-12 vs. DNNs
1006,age1-,age4-,0.4555555555555556,0.5666666666666667,0.2040816326530612,4-6 vs. 13-15
1007,age1-,age4-,0.4400000000000001,0.5,0.10714285714285704,4-6 vs. 13-15
1008,age1-,age4-,0.4199999999999999,0.5666666666666667,0.2528735632183909,4-6 vs. 13-15
1009,age1-,age3-,0.43777777777777777,0.5666666666666667,0.2292490118577075,4-6 vs. 10-12
1010,age1-,age3-,0.44666666666666666,0.6,0.2771084337349397,4-6 vs. 10-12
1011,age1-,age3-,0.4400000000000001,0.5,0.10714285714285704,4-6 vs. 10-12
1012,age1-,age3-,0.4822222222222222,0.6666666666666666,0.3562231759656652,4-6 vs. 10-12
1013,age1-,age3-,0.5,0.6,0.2,4-6 vs. 10-12
1014,age1-,age2-,0.4199999999999999,0.5666666666666667,0.2528735632183909,4-6 vs. 7-9
1015,age1-,age5-,0.44666666666666666,0.6,0.2771084337349397,4-6 vs. Adults
1016,age1-,age5-,0.44666666666666666,0.4,-0.0843373493975903,4-6 vs. Adults
1017,age1-,age5-,0.4288888888888888,0.6,0.29961089494163434,4-6 vs. Adults
1050,age1-,vgg19-,0.6066666666666666,0.5333333333333333,-0.18644067796610145,4-6 vs. DNNs
1051,age1-,BiTM_resnetv2_152x2-,0.4288888888888888,0.4,-0.05058365758754848,4-6 vs. DNNs
1058,age1-,ResNeXt101_32x16d_swsl-,0.43777777777777777,0.5,0.11067193675889332,4-6 vs. DNNs
1063,age1-,resnext101_32x8d-,0.5533333333333332,0.6666666666666666,0.25373134328358216,4-6 vs. DNNs
1066,age1-,swag_regnety_128gf_in1k-,0.3933333333333333,0.4666666666666667,0.12087912087912102,4-6 vs. DNNs
1071,age4-,age4-,0.53,0.55,0.042553191489361736,13-15 vs. 13-15
1072,age4-,age4-,0.6178512396694216,0.8181818181818182,0.5242214532871973,13-15 vs. 13-15
1073,age4-,age4-,0.6512500000000001,0.85,0.5698924731182794,13-15 vs. 13-15
1074,age4-,age3-,0.5797530864197531,0.8444444444444444,0.6298472385428907,10-12 vs. 13-15
1075,age4-,age3-,0.6192592592592593,0.7555555555555555,0.35797665369649795,10-12 vs. 13-15
1076,age4-,age1-,0.5888888888888889,0.7333333333333333,0.3513513513513512,4-6 vs. 13-15
1077,age4-,age1-,0.5,0.7,0.3999999999999999,4-6 vs. 13-15
1078,age4-,age3-,0.53,0.85,0.6808510638297872,10-12 vs. 13-15
1079,age4-,age3-,0.5675,0.825,0.5953757225433525,10-12 vs. 13-15
1080,age4-,age3-,0.5,0.85,0.7,10-12 vs. 13-15
1081,age4-,age3-,0.5599999999999999,0.8,0.5454545454545456,10-12 vs. 13-15
1082,age4-,age3-,0.6777777777777778,0.8,0.3793103448275863,10-12 vs. 13-15
1083,age4-,age3-,0.5999999999999999,0.85,0.6250000000000001,10-12 vs. 13-15
1084,age4-,age3-,0.5,0.75,0.5,10-12 vs. 13-15
1085,age4-,age3-,0.5750000000000001,0.8,0.5294117647058824,10-12 vs. 13-15
1086,age4-,age2-,0.6166666666666666,0.8166666666666667,0.5217391304347827,7-9 vs. 13-15
1087,age4-,age2-,0.6512500000000001,0.9,0.7132616487455197,7-9 vs. 13-15
1088,age4-,age3-,0.5750000000000001,0.9,0.7647058823529412,10-12 vs. 13-15
1089,age4-,age5-,0.6011111111111112,0.7833333333333333,0.4568245125348189,13-15 vs. Adults
1090,age4-,age5-,0.5855555555555555,0.75,0.3967828418230564,13-15 vs. Adults
1091,age4-,age5-,0.6244444444444444,0.7666666666666667,0.3786982248520713,13-15 vs. Adults
1124,age4-,vgg19-,0.2977777777777778,0.3333333333333333,0.050632911392404986,13-15 vs. DNNs
1125,age4-,BiTM_resnetv2_152x2-,0.6477777777777777,0.75,0.29022082018927464,13-15 vs. DNNs
1132,age4-,ResNeXt101_32x16d_swsl-,0.6166666666666666,0.7166666666666667,0.26086956521739146,13-15 vs. DNNs
1137,age4-,resnext101_32x8d-,0.38333333333333336,0.38333333333333336,0.0,13-15 vs. DNNs
1140,age4-,swag_regnety_128gf_in1k-,0.7099999999999999,0.7166666666666667,0.02298850574712696,13-15 vs. DNNs
1145,age4-,age4-,0.5599999999999999,0.7,0.3181818181818182,13-15 vs. 13-15
1146,age4-,age3-,0.54,0.6,0.13043478260869554,10-12 vs. 13-15
1147,age4-,age3-,0.54,0.6,0.13043478260869554,10-12 vs. 13-15
1148,age4-,age3-,0.52,0.7,0.3749999999999999,10-12 vs. 13-15
1149,age4-,age3-,0.51,0.75,0.4897959183673469,10-12 vs. 13-15
1150,age4-,age3-,0.5,0.6,0.2,10-12 vs. 13-15
1151,age4-,age2-,0.5499999999999999,0.75,0.4444444444444445,7-9 vs. 13-15
1152,age4-,age5-,0.54,0.8,0.5652173913043479,13-15 vs. Adults
1153,age4-,age5-,0.5499999999999999,0.65,0.2222222222222224,13-15 vs. Adults
1154,age4-,age5-,0.5499999999999999,0.65,0.2222222222222224,13-15 vs. Adults
1187,age4-,vgg19-,0.4300000000000001,0.35,-0.1403508771929826,13-15 vs. DNNs
1188,age4-,BiTM_resnetv2_152x2-,0.5700000000000001,0.65,0.18604651162790686,13-15 vs. DNNs
1195,age4-,ResNeXt101_32x16d_swsl-,0.5499999999999999,0.75,0.4444444444444445,13-15 vs. DNNs
1200,age4-,resnext101_32x8d-,0.4500000000000001,0.45,-1.0092936587501424e-16,13-15 vs. DNNs
1203,age4-,swag_regnety_128gf_in1k-,0.5800000000000001,0.7,0.2857142857142855,13-15 vs. DNNs
1208,age4-,age4-,0.6318367346938776,0.8571428571428571,0.6119733924611972,13-15 vs. 13-15
1209,age4-,age3-,0.6172839506172839,0.7555555555555555,0.36129032258064503,10-12 vs. 13-15
1210,age4-,age3-,0.6760493827160493,0.8222222222222222,0.451219512195122,10-12 vs. 13-15
1211,age4-,age1-,0.5760000000000001,0.72,0.3396226415094338,4-6 vs. 13-15
1212,age4-,age1-,0.5,0.6,0.2,4-6 vs. 13-15
1213,age4-,age3-,0.5599999999999999,0.8,0.5454545454545456,10-12 vs. 13-15
1214,age4-,age3-,0.605,0.8,0.4936708860759495,10-12 vs. 13-15
1215,age4-,age3-,0.5,0.6,0.2,10-12 vs. 13-15
1216,age4-,age3-,0.5800000000000001,0.7,0.2857142857142855,10-12 vs. 13-15
1217,age4-,age3-,0.6671999999999999,0.84,0.5192307692307693,10-12 vs. 13-15
1218,age4-,age2-,0.628099173553719,0.8363636363636363,0.5599999999999998,7-9 vs. 13-15
1219,age4-,age2-,0.6318367346938776,0.8,0.4567627494456764,7-9 vs. 13-15
1220,age4-,age5-,0.6076033057851239,0.8,0.49031171019376596,13-15 vs. Adults
1221,age4-,age5-,0.587107438016529,0.7636363636363637,0.4275420336269015,13-15 vs. Adults
1222,age4-,age5-,0.6383471074380165,0.7454545454545455,0.2961608775137113,13-15 vs. Adults
1255,age4-,vgg19-,0.25917355371900824,0.2545454545454545,-0.006247211066488181,13-15 vs. DNNs
1256,age4-,BiTM_resnetv2_152x2-,0.6690909090909091,0.7636363636363637,0.28571428571428586,13-15 vs. DNNs
1263,age4-,ResNeXt101_32x16d_swsl-,0.628099173553719,0.7272727272727273,0.26666666666666666,13-15 vs. DNNs
1268,age4-,resnext101_32x8d-,0.36165289256198346,0.3272727272727273,-0.053858104609010866,13-15 vs. DNNs
1271,age4-,swag_regnety_128gf_in1k-,0.7510743801652893,0.8,0.1965471447543162,13-15 vs. DNNs
1276,age4-,age3-,0.6144000000000001,0.96,0.8962655601659749,10-12 vs. 13-15
1277,age4-,age3-,0.6800000000000002,0.92,0.75,10-12 vs. 13-15
1278,age4-,age1-,0.5800000000000001,0.8333333333333334,0.6031746031746031,4-6 vs. 13-15
1279,age4-,age1-,0.5,0.7,0.3999999999999999,4-6 vs. 13-15
1280,age4-,age3-,0.6500000000000001,0.85,0.5714285714285712,10-12 vs. 13-15
1281,age4-,age3-,0.5599999999999999,0.8,0.5454545454545456,10-12 vs. 13-15
1282,age4-,age3-,0.66,0.9666666666666668,0.9019607843137256,10-12 vs. 13-15
1283,age4-,age3-,0.6144000000000001,0.72,0.27385892116182553,10-12 vs. 13-15
1284,age4-,age3-,0.5,0.65,0.30000000000000004,10-12 vs. 13-15
1285,age4-,age3-,0.5728,0.8,0.5318352059925094,10-12 vs. 13-15
1286,age4-,age2-,0.6375000000000001,0.825,0.5172413793103446,7-9 vs. 13-15
1287,age4-,age2-,0.6011111111111112,0.85,0.6239554317548746,7-9 vs. 13-15
1288,age4-,age3-,0.536,0.84,0.6551724137931033,10-12 vs. 13-15
1289,age4-,age5-,0.6011111111111112,0.85,0.6239554317548746,13-15 vs. Adults
1290,age4-,age5-,0.5777777777777777,0.8333333333333334,0.6052631578947371,13-15 vs. Adults
1291,age4-,age5-,0.6166666666666666,0.9166666666666666,0.7826086956521738,13-15 vs. Adults
1324,age4-,vgg19-,0.28222222222222226,0.26666666666666666,-0.02167182662538706,13-15 vs. DNNs
1325,age4-,BiTM_resnetv2_152x2-,0.6244444444444444,0.7666666666666667,0.3786982248520713,13-15 vs. DNNs
1332,age4-,ResNeXt101_32x16d_swsl-,0.5933333333333334,0.7666666666666667,0.4262295081967214,13-15 vs. DNNs
1337,age4-,resnext101_32x8d-,0.4066666666666667,0.43333333333333335,0.04494382022471912,13-15 vs. DNNs
1340,age4-,swag_regnety_128gf_in1k-,0.7255555555555555,0.75,0.08906882591093132,13-15 vs. DNNs
1345,age3-,age3-,0.625,0.85,0.6,10-12 vs. 10-12
1346,age3-,age1-,0.59,0.85,0.6341463414634146,4-6 vs. 10-12
1347,age3-,age1-,0.5,0.7,0.3999999999999999,4-6 vs. 10-12
1348,age3-,age3-,0.54,0.7,0.3478260869565216,10-12 vs. 10-12
1349,age3-,age3-,0.5750000000000001,0.8,0.5294117647058824,10-12 vs. 10-12
1350,age3-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 10-12
1351,age3-,age3-,0.5599999999999999,0.8,0.5454545454545456,10-12 vs. 10-12
1352,age3-,age3-,0.6800000000000002,1.0,1.0,10-12 vs. 10-12
1353,age3-,age2-,0.6079012345679012,0.8222222222222222,0.5465994962216624,7-9 vs. 10-12
1354,age3-,age2-,0.5968,0.84,0.6031746031746031,7-9 vs. 10-12
1355,age3-,age5-,0.5797530864197531,0.8888888888888888,0.7356051703877791,10-12 vs. Adults
1356,age3-,age5-,0.5703703703703704,0.8222222222222222,0.586206896551724,10-12 vs. Adults
1357,age3-,age5-,0.6172839506172839,0.8888888888888888,0.7096774193548385,10-12 vs. Adults
1390,age3-,vgg19-,0.31703703703703695,0.3111111111111111,-0.008676789587852441,10-12 vs. DNNs
1391,age3-,BiTM_resnetv2_152x2-,0.6360493827160494,0.7111111111111111,0.2062415196743556,10-12 vs. DNNs
1398,age3-,ResNeXt101_32x16d_swsl-,0.6079012345679012,0.6888888888888889,0.2065491183879093,10-12 vs. DNNs
1403,age3-,resnext101_32x8d-,0.3920987654320988,0.4444444444444444,0.08610885458976439,10-12 vs. DNNs
1406,age3-,swag_regnety_128gf_in1k-,0.682962962962963,0.7333333333333333,0.15887850467289694,10-12 vs. DNNs
1411,age3-,age1-,0.59,0.75,0.3902439024390245,4-6 vs. 10-12
1412,age3-,age1-,0.5,0.7,0.3999999999999999,4-6 vs. 10-12
1413,age3-,age3-,0.54,0.6,0.13043478260869554,10-12 vs. 10-12
1414,age3-,age3-,0.5750000000000001,0.85,0.6470588235294117,10-12 vs. 10-12
1415,age3-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 10-12
1416,age3-,age3-,0.5599999999999999,0.7,0.3181818181818182,10-12 vs. 10-12
1417,age3-,age3-,0.6800000000000002,0.9,0.6874999999999999,10-12 vs. 10-12
1418,age3-,age2-,0.6533333333333333,0.7777777777777778,0.35897435897435903,7-9 vs. 10-12
1419,age3-,age2-,0.6800000000000002,0.84,0.4999999999999997,7-9 vs. 10-12
1420,age3-,age5-,0.6192592592592593,0.8888888888888888,0.7081712062256807,10-12 vs. Adults
1421,age3-,age5-,0.5965432098765433,0.7555555555555555,0.3941248470012238,10-12 vs. Adults
1422,age3-,age5-,0.6533333333333333,0.8666666666666667,0.6153846153846155,10-12 vs. Adults
1455,age3-,vgg19-,0.2785185185185185,0.17777777777777778,-0.13963039014373724,10-12 vs. DNNs
1456,age3-,BiTM_resnetv2_152x2-,0.6533333333333333,0.8222222222222222,0.4871794871794871,10-12 vs. DNNs
1463,age3-,ResNeXt101_32x16d_swsl-,0.6192592592592593,0.7111111111111111,0.24124513618677046,10-12 vs. DNNs
1468,age3-,resnext101_32x8d-,0.3693827160493827,0.3555555555555556,-0.021926389976507425,10-12 vs. DNNs
1471,age3-,swag_regnety_128gf_in1k-,0.7214814814814814,0.7777777777777778,0.2021276595744684,10-12 vs. DNNs
1476,age1-,age1-,0.5,0.75,0.5,4-6 vs. 4-6
1477,age1-,age3-,0.5750000000000001,0.7,0.2941176470588233,4-6 vs. 10-12
1478,age1-,age3-,0.53,0.85,0.6808510638297872,4-6 vs. 10-12
1479,age1-,age3-,0.5711111111111111,0.8666666666666667,0.6891191709844561,4-6 vs. 10-12
1480,age1-,age2-,0.5977777777777777,0.7666666666666667,0.4198895027624312,4-6 vs. 7-9
1481,age1-,age2-,0.5711111111111111,0.8,0.5336787564766841,4-6 vs. 7-9
1482,age1-,age5-,0.5711111111111111,0.7333333333333333,0.37823834196891176,4-6 vs. Adults
1483,age1-,age5-,0.5533333333333333,0.8,0.5522388059701493,4-6 vs. Adults
1484,age1-,age5-,0.5800000000000001,0.8333333333333334,0.6031746031746031,4-6 vs. Adults
1517,age1-,vgg19-,0.3755555555555555,0.4,0.039145907473309684,4-6 vs. DNNs
1518,age1-,BiTM_resnetv2_152x2-,0.5711111111111111,0.6,0.0673575129533678,4-6 vs. DNNs
1525,age1-,ResNeXt101_32x16d_swsl-,0.5711111111111111,0.6,0.0673575129533678,4-6 vs. DNNs
1530,age1-,resnext101_32x8d-,0.42,0.5,0.13793103448275856,4-6 vs. DNNs
1533,age1-,swag_regnety_128gf_in1k-,0.6244444444444445,0.6666666666666666,0.11242603550295842,4-6 vs. DNNs
1538,age1-,age3-,0.5,0.75,0.5,4-6 vs. 10-12
1539,age1-,age3-,0.5,0.8,0.6000000000000001,4-6 vs. 10-12
1540,age1-,age3-,0.5,0.7,0.3999999999999999,4-6 vs. 10-12
1541,age1-,age2-,0.5,0.6,0.2,4-6 vs. 7-9
1542,age1-,age2-,0.5,0.75,0.5,4-6 vs. 7-9
1543,age1-,age5-,0.5,0.75,0.5,4-6 vs. Adults
1544,age1-,age5-,0.5,0.75,0.5,4-6 vs. Adults
1545,age1-,age5-,0.5,0.65,0.30000000000000004,4-6 vs. Adults
1578,age1-,vgg19-,0.5,0.5,0.0,4-6 vs. DNNs
1579,age1-,BiTM_resnetv2_152x2-,0.5,0.75,0.5,4-6 vs. DNNs
1586,age1-,ResNeXt101_32x16d_swsl-,0.5,0.75,0.5,4-6 vs. DNNs
1591,age1-,resnext101_32x8d-,0.5,0.5,0.0,4-6 vs. DNNs
1594,age1-,swag_regnety_128gf_in1k-,0.5,0.55,0.10000000000000007,4-6 vs. DNNs
1599,age3-,age3-,0.51,0.85,0.6938775510204082,10-12 vs. 10-12
1600,age3-,age3-,0.5,0.8,0.6000000000000001,10-12 vs. 10-12
1601,age3-,age2-,0.5499999999999999,0.85,0.6666666666666666,7-9 vs. 10-12
1602,age3-,age5-,0.54,0.7,0.3478260869565216,10-12 vs. Adults
1603,age3-,age5-,0.5499999999999999,0.75,0.4444444444444445,10-12 vs. Adults
1604,age3-,age5-,0.5499999999999999,0.65,0.2222222222222224,10-12 vs. Adults
1637,age3-,vgg19-,0.4300000000000001,0.45,0.03508771929824555,10-12 vs. DNNs
1638,age3-,BiTM_resnetv2_152x2-,0.5700000000000001,0.75,0.4186046511627906,10-12 vs. DNNs
1645,age3-,ResNeXt101_32x16d_swsl-,0.5499999999999999,0.75,0.4444444444444445,10-12 vs. DNNs
1650,age3-,resnext101_32x8d-,0.4500000000000001,0.35,-0.18181818181818202,10-12 vs. DNNs
1653,age3-,swag_regnety_128gf_in1k-,0.5800000000000001,0.6,0.047619047619047415,10-12 vs. DNNs
1658,age3-,age3-,0.5,0.85,0.7,10-12 vs. 10-12
1659,age3-,age3-,0.5499999999999999,0.75,0.4444444444444445,10-12 vs. 10-12
1660,age3-,age3-,0.6500000000000001,0.85,0.5714285714285712,10-12 vs. 10-12
1661,age3-,age2-,0.5975,0.825,0.5652173913043477,7-9 vs. 10-12
1662,age3-,age2-,0.625,0.9,0.7333333333333334,7-9 vs. 10-12
1663,age3-,age5-,0.5675,0.875,0.7109826589595376,10-12 vs. Adults
1664,age3-,age5-,0.5599999999999999,0.7,0.3181818181818182,10-12 vs. Adults
1665,age3-,age5-,0.59,0.8,0.5121951219512196,10-12 vs. Adults
1698,age3-,vgg19-,0.3725,0.325,-0.07569721115537847,10-12 vs. DNNs
1699,age3-,BiTM_resnetv2_152x2-,0.59,0.8,0.5121951219512196,10-12 vs. DNNs
1706,age3-,ResNeXt101_32x16d_swsl-,0.5750000000000001,0.75,0.4117647058823529,10-12 vs. DNNs
1711,age3-,resnext101_32x8d-,0.4175,0.325,-0.1587982832618025,10-12 vs. DNNs
1714,age3-,swag_regnety_128gf_in1k-,0.6275000000000001,0.725,0.2617449664429529,10-12 vs. DNNs
1719,age3-,age2-,0.5,0.75,0.5,7-9 vs. 10-12
1720,age3-,age5-,0.5,0.7,0.3999999999999999,10-12 vs. Adults
1721,age3-,age5-,0.5,0.65,0.30000000000000004,10-12 vs. Adults
1722,age3-,age5-,0.5,0.75,0.5,10-12 vs. Adults
1755,age3-,vgg19-,0.5,0.45,-0.09999999999999998,10-12 vs. DNNs
1756,age3-,BiTM_resnetv2_152x2-,0.5,0.65,0.30000000000000004,10-12 vs. DNNs
1763,age3-,ResNeXt101_32x16d_swsl-,0.5,0.55,0.10000000000000007,10-12 vs. DNNs
1768,age3-,resnext101_32x8d-,0.5,0.55,0.10000000000000007,10-12 vs. DNNs
1771,age3-,swag_regnety_128gf_in1k-,0.5,0.6,0.2,10-12 vs. DNNs
1776,age3-,age3-,0.5599999999999999,0.8,0.5454545454545456,10-12 vs. 10-12
1777,age3-,age2-,0.5800000000000001,0.7,0.2857142857142855,7-9 vs. 10-12
1778,age3-,age2-,0.5499999999999999,0.85,0.6666666666666666,7-9 vs. 10-12
1779,age3-,age5-,0.5499999999999999,0.75,0.4444444444444445,10-12 vs. Adults
1780,age3-,age5-,0.53,0.85,0.6808510638297872,10-12 vs. Adults
1781,age3-,age5-,0.5700000000000001,0.75,0.4186046511627906,10-12 vs. Adults
1814,age3-,vgg19-,0.4,0.4,0.0,10-12 vs. DNNs
1815,age3-,BiTM_resnetv2_152x2-,0.5499999999999999,0.65,0.2222222222222224,10-12 vs. DNNs
1822,age3-,ResNeXt101_32x16d_swsl-,0.5499999999999999,0.65,0.2222222222222224,10-12 vs. DNNs
1827,age3-,resnext101_32x8d-,0.4400000000000001,0.4,-0.0714285714285715,10-12 vs. DNNs
1830,age3-,swag_regnety_128gf_in1k-,0.59,0.65,0.14634146341463428,10-12 vs. DNNs
1835,age3-,age2-,0.6955555555555556,0.9,0.6715328467153285,7-9 vs. 10-12
1836,age3-,age2-,0.6422222222222222,0.8666666666666667,0.6273291925465839,7-9 vs. 10-12
1837,age3-,age5-,0.6422222222222222,0.8666666666666667,0.6273291925465839,10-12 vs. Adults
1838,age3-,age5-,0.6066666666666666,0.8666666666666667,0.6610169491525425,10-12 vs. Adults
1839,age3-,age5-,0.66,0.9666666666666668,0.9019607843137256,10-12 vs. Adults
1872,age3-,vgg19-,0.25111111111111106,0.26666666666666666,0.020771513353115785,10-12 vs. DNNs
1873,age3-,BiTM_resnetv2_152x2-,0.6422222222222222,0.7333333333333333,0.2546583850931675,10-12 vs. DNNs
1880,age3-,ResNeXt101_32x16d_swsl-,0.6422222222222222,0.7333333333333333,0.2546583850931675,10-12 vs. DNNs
1885,age3-,resnext101_32x8d-,0.34,0.36666666666666653,0.040404040404040414,10-12 vs. DNNs
1888,age3-,swag_regnety_128gf_in1k-,0.7488888888888889,0.8,0.2035398230088496,10-12 vs. DNNs
1893,age3-,age3-,0.5,0.7,0.3999999999999999,10-12 vs. 10-12
1894,age3-,age3-,0.5599999999999999,0.85,0.6590909090909091,10-12 vs. 10-12
1895,age3-,age2-,0.54,0.8,0.5652173913043479,7-9 vs. 10-12
1896,age3-,age2-,0.6319999999999999,0.84,0.5652173913043479,7-9 vs. 10-12
1897,age3-,age3-,0.5599999999999999,0.75,0.4318181818181819,10-12 vs. 10-12
1898,age3-,age5-,0.6144000000000001,0.8,0.4813278008298755,10-12 vs. Adults
1899,age3-,age5-,0.5968,0.84,0.6031746031746031,10-12 vs. Adults
1900,age3-,age5-,0.6144000000000001,0.8,0.4813278008298755,10-12 vs. Adults
1933,age3-,vgg19-,0.29760000000000003,0.32,0.031890660592255086,10-12 vs. DNNs
1934,age3-,BiTM_resnetv2_152x2-,0.6496000000000001,0.72,0.2009132420091322,10-12 vs. DNNs
1941,age3-,ResNeXt101_32x16d_swsl-,0.6144000000000001,0.64,0.06639004149377584,10-12 vs. DNNs
1946,age3-,resnext101_32x8d-,0.4208,0.44,0.033149171270718224,10-12 vs. DNNs
1949,age3-,swag_regnety_128gf_in1k-,0.72,0.72,0.0,10-12 vs. DNNs
1954,age3-,age3-,0.5,0.65,0.30000000000000004,10-12 vs. 10-12
1955,age3-,age2-,0.5,0.8,0.6000000000000001,7-9 vs. 10-12
1956,age3-,age2-,0.5,0.7,0.3999999999999999,7-9 vs. 10-12
